,I1_low_value,I2_low_value,Vgrid,Igrid,local_vgrid,local_igrid,duty_cycle,duty_cycle_1,duty_cycle_2,Vdc,Vd_ref,Vd_in,Vq_in,Id_in,Vd_out,omega,state
563,3.1459105014801025,-2.6348400115966797,21.432300567626953,3.1459105014801025,8.490864753723145,0.8490864634513855,1.0391099452972412,0.8999999761581421,0.10000000149011612,29.772563934326172,12.0,12.585102081298828,-4.653016090393066,1.8533790111541748,42.0,314.1592712402344,1.0
564,3.063755512237549,-2.465902328491211,21.749156951904297,3.063755512237549,8.75290298461914,0.8752902746200562,1.021615743637085,0.8999999761581421,0.10000000149011612,29.77271842956543,12.0,12.585702896118164,-5.3655314445495605,1.853482723236084,42.0,314.1592712402344,1.0
565,3.18698787689209,-2.523974657058716,21.163246154785156,3.18698787689209,9.006486892700195,0.9006487131118774,1.0027227401733398,0.8999999761581421,0.10000000149011612,29.772754669189453,12.0,12.586335182189941,-5.0874457359313965,1.8535650968551636,42.0,314.1592712402344,1.0
566,3.118525505065918,-2.4922988414764404,20.980716705322266,3.118525505065918,9.25108528137207,0.9251085519790649,0.9832156896591187,0.8999999761581421,0.10000000149011612,29.772968292236328,12.0,12.586947441101074,-5.257904529571533,1.8536498546600342,42.0,314.1592712402344,1.0
567,3.168731212615967,-2.5345332622528076,21.523563385009766,3.168731212615967,9.486578941345215,0.9486578702926636,0.9626098275184631,0.8999999761581421,0.10000000149011612,29.77309226989746,12.0,12.587446212768555,-6.136046409606934,1.8537216186523438,42.0,314.1592712402344,1.0
568,3.136782169342041,-2.465902328491211,21.34300994873047,3.136782169342041,9.712780952453613,0.9712780714035034,0.9412756562232971,0.8999999761581421,0.10000000149011612,29.773008346557617,12.0,12.587925910949707,-6.274672508239746,1.8537912368774414,42.0,314.1592712402344,1.0
569,3.2508864402770996,-2.471181631088257,21.478130340576172,3.2508864402770996,9.929248809814453,0.9929248690605164,0.9186761379241943,0.8999999761581421,0.10000000149011612,29.773073196411133,12.0,12.588342666625977,-6.6964216232299805,1.8538390398025513,42.0,314.1592712402344,1.0
570,3.2189371585845947,-2.508136749267578,21.20709991455078,3.2189371585845947,10.136171340942383,1.0136171579360962,0.8953921794891357,0.8953921794891357,0.10460782051086426,29.773197174072266,12.0,12.588751792907715,-6.744909286499023,1.8538851737976074,42.0,314.1592712402344,1.0
571,3.123089551925659,-2.40255069732666,20.843225479125977,3.123089551925659,10.332752227783203,1.0332752466201782,0.8717086315155029,0.8717086315155029,0.12829136848449707,29.77323341369629,12.0,12.589164733886719,-6.72538423538208,1.853938102722168,42.0,314.1592712402344,1.0
572,2.789905309677124,-1.9696482419967651,20.4378662109375,2.789905309677124,10.519437789916992,1.0519437789916992,0.8484389185905457,0.8484389185905457,0.15156108140945435,29.773357391357422,12.0,12.589584350585938,-6.68672513961792,1.8540304899215698,42.0,314.1592712402344,1.0
573,2.561696767807007,-1.7954312562942505,18.719242095947266,2.561696767807007,10.695501327514648,1.0695501565933228,0.8252609372138977,0.8252609372138977,0.1747390627861023,29.773632049560547,12.0,12.590195655822754,-5.7144246101379395,1.8541456460952759,42.0,314.1592712402344,1.0
